order_id,order_hour,order_dayofweek,is_weekend,is_peak_hour,sla_slack_min,delay_risk
3270559373,13,6,1,1,20.0,1
4703798183,6,5,1,0,17.0,1
3968840556,22,0,0,0,11.0,1
2331647373,6,4,0,0,10.0,1
6683347454,15,3,0,0,20.0,1
5710259220,15,5,1,0,18.0,1
9871546057,3,6,1,0,20.0,0
5459704311,10,4,0,0,11.0,1
3426702134,9,4,0,0,10.0,1
7671357353,16,6,1,0,16.0,0
9656230693,8,6,1,0,12.0,2
3315369956,7,4,0,0,18.0,1
1762287720,7,4,0,0,12.0,1
4816206081,14,4,0,0,20.0,1
2808133351,11,6,1,0,13.0,0
3444569396,19,2,0,1,19.0,0
9704671447,22,1,0,0,12.0,1
6454001692,17,5,1,0,20.0,2
2624508626,0,2,0,0,15.0,0
932273820,2,0,0,0,12.0,1
7908614088,15,6,1,0,20.0,2
9730765358,21,6,1,1,13.0,0
4748284156,20,0,0,1,12.0,0
1829286278,17,2,0,0,19.0,1
3180415318,5,6,1,0,10.0,2
1008158736,15,0,0,0,14.0,1
5092816701,19,0,0,1,12.0,2
4339850858,22,2,0,0,10.0,2
1564040362,11,1,0,0,12.0,0
4856827800,3,1,0,0,10.0,0
2465711187,10,3,0,0,12.0,0
7741314063,19,4,0,1,17.0,1
6973696848,15,6,1,0,19.0,1
443178123,0,3,0,0,12.0,1
2155491764,1,3,0,0,19.0,0
282887897,23,1,0,0,15.0,0
1014190951,16,1,0,0,19.0,0
4632027192,2,1,0,0,16.0,0
9196809062,2,6,1,0,18.0,2
3802671506,7,6,1,0,13.0,0
931138604,16,3,0,0,10.0,0
6507222211,6,0,0,0,20.0,2
9091185978,8,5,1,0,20.0,0
6314310505,4,4,0,0,12.0,1
2711467206,0,4,0,0,13.0,0
1359318731,22,1,0,0,16.0,0
4521042050,8,3,0,0,14.0,1
1317016672,23,4,0,0,17.0,1
7624598493,6,3,0,0,18.0,1
1753431230,13,6,1,1,12.0,0
8650539199,5,0,0,0,20.0,2
3276478503,14,2,0,0,11.0,0
5080943123,13,3,0,1,19.0,2
6158083683,17,4,0,0,18.0,1
9228072842,6,1,0,0,16.0,1
4028432722,17,1,0,0,20.0,1
3679730192,14,2,0,0,13.0,0
71793937,23,5,1,0,18.0,0
47467466,16,1,0,0,11.0,0
4538136436,3,1,0,0,12.0,1
8750169461,6,5,1,0,12.0,1
9371021811,11,3,0,0,20.0,0
679274212,19,5,1,1,17.0,0
6601671674,6,6,1,0,13.0,2
2708441500,21,4,0,1,16.0,0
9548480220,12,4,0,1,17.0,1
5440864021,7,4,0,0,19.0,0
5705224767,17,4,0,0,17.0,0
9945458771,15,1,0,0,10.0,1
336832815,4,5,1,0,13.0,2
9543126726,12,2,0,1,19.0,2
5134666123,13,3,0,1,20.0,1
5663657880,11,0,0,0,15.0,2
5352647396,20,2,0,1,20.0,0
7995172779,13,3,0,1,18.0,2
605779703,23,3,0,0,17.0,0
685688121,1,4,0,0,16.0,2
5966726971,18,2,0,1,15.0,1
6763510083,10,2,0,0,14.0,0
6735813139,1,1,0,0,18.0,0
8361205778,8,1,0,0,16.0,0
3640952655,16,3,0,0,17.0,2
6395279829,4,3,0,0,10.0,0
339410846,15,5,1,0,14.0,0
8924056486,0,0,0,0,14.0,2
6616322616,10,6,1,0,17.0,1
4178578583,5,6,1,0,16.0,0
7558107764,22,2,0,0,15.0,0
7894708851,1,4,0,0,12.0,0
1916638346,17,2,0,0,18.0,2
4973943462,18,1,0,1,17.0,2
6567129123,12,5,1,1,13.0,1
8702642032,20,1,0,1,18.0,1
7857954356,18,5,1,1,19.0,0
5376218500,15,3,0,0,15.0,1
3452449295,6,0,0,0,19.0,1
1694826296,19,1,0,1,13.0,0
9449954611,7,5,1,0,10.0,1
7722059222,23,3,0,0,14.0,2
2871448124,5,1,0,0,18.0,1
4158839033,12,6,1,1,16.0,1
9936118648,18,0,0,1,16.0,1
6804747901,2,2,0,0,16.0,1
7579444448,16,3,0,0,19.0,1
4379043082,4,4,0,0,10.0,0
4212894712,14,6,1,0,15.0,1
7962511808,10,6,1,0,14.0,1
6478815087,8,3,0,0,12.0,0
6239166986,6,3,0,0,20.0,1
9894863460,8,5,1,0,14.0,0
2982638677,17,5,1,0,10.0,0
3284797515,3,1,0,0,17.0,2
8895501673,17,1,0,0,12.0,1
914992221,4,3,0,0,20.0,1
2067729457,1,5,1,0,14.0,0
5389250154,2,6,1,0,19.0,0
4352973016,8,0,0,0,18.0,2
7667555396,11,5,1,0,17.0,2
168804744,7,5,1,0,13.0,0
854218304,6,5,1,0,11.0,0
2616618240,0,3,0,0,10.0,1
8891144024,20,3,0,1,13.0,1
4606856320,7,5,1,0,10.0,1
1876194333,8,2,0,0,11.0,1
1471186096,2,1,0,0,14.0,2
4763556417,0,5,1,0,10.0,0
5961097387,4,6,1,0,19.0,0
1509646137,17,4,0,0,16.0,1
7533431274,15,4,0,0,15.0,0
3598818329,3,5,1,0,14.0,1
2561337790,7,2,0,0,13.0,0
2359692348,0,5,1,0,13.0,1
3146098826,23,3,0,0,10.0,1
8638050442,23,3,0,0,17.0,1
1833854180,7,3,0,0,19.0,2
5687148136,0,5,1,0,10.0,1
7133253616,8,2,0,0,18.0,2
7899569162,8,1,0,0,14.0,1
6119637917,20,4,0,1,14.0,1
4924477011,19,5,1,1,12.0,1
577458306,7,1,0,0,13.0,0
1605287230,6,1,0,0,15.0,0
5743074720,3,3,0,0,16.0,0
1645477578,7,3,0,0,18.0,0
6231311270,18,3,0,1,11.0,2
4629648516,22,0,0,0,19.0,1
2706229594,7,4,0,0,19.0,0
6814009039,13,4,0,1,11.0,0
5604135912,16,0,0,0,10.0,1
766789724,23,1,0,0,14.0,1
2727595593,1,4,0,0,20.0,0
9887978407,13,6,1,1,14.0,1
6825742544,18,6,1,1,11.0,1
7081192087,9,5,1,0,19.0,1
3185620074,15,0,0,0,17.0,2
7162086351,1,2,0,0,13.0,0
5504768409,22,0,0,0,13.0,2
6721093047,14,6,1,0,16.0,0
1134990529,19,2,0,1,17.0,1
4632975114,17,0,0,0,12.0,1
1471897083,21,2,0,1,13.0,0
6081974624,20,1,0,1,11.0,0
806680874,16,2,0,0,17.0,1
8213018419,20,0,0,1,17.0,2
4610876894,21,0,0,1,11.0,0
9116180240,18,1,0,1,17.0,1
8916648395,16,5,1,0,19.0,0
3626990751,19,2,0,1,13.0,2
2544173358,16,6,1,0,10.0,0
3654075570,0,6,1,0,10.0,0
9846277624,13,1,0,1,15.0,0
8600159148,5,1,0,0,12.0,2
9184012674,23,5,1,0,11.0,0
5842678913,11,6,1,0,15.0,0
6284066457,4,6,1,0,18.0,1
957188879,21,4,0,1,17.0,0
2027766693,21,0,0,1,11.0,0
5201172375,13,6,1,1,18.0,2
5211206337,19,0,0,1,17.0,1
519985157,3,2,0,0,11.0,0
2599819074,5,0,0,0,11.0,0
6564176767,11,3,0,0,14.0,2
5969684091,15,5,1,0,11.0,0
8152246475,22,4,0,0,17.0,0
1954493018,16,6,1,0,10.0,1
3695589383,1,5,1,0,18.0,0
6340807810,0,4,0,0,10.0,0
8029845822,23,2,0,0,20.0,1
8208755570,21,1,0,1,20.0,0
9622488249,9,2,0,0,12.0,1
5410788959,10,2,0,0,15.0,1
7087374685,17,5,1,0,11.0,1
1469556300,23,1,0,0,19.0,0
864290652,2,0,0,0,14.0,0
3052167498,17,0,0,0,18.0,0
8370088792,19,1,0,1,10.0,0
8955500595,18,6,1,1,20.0,1
6946637946,3,6,1,0,19.0,2
5461546808,13,3,0,1,12.0,2
9921425481,5,2,0,0,14.0,2
3583323379,7,2,0,0,17.0,0
3427534518,13,5,1,1,14.0,2
9997994965,14,2,0,0,18.0,0
5015358514,20,0,0,1,14.0,1
5769065545,20,6,1,1,20.0,1
4062815570,4,5,1,0,15.0,1
39405769,12,4,0,1,10.0,2
9553518696,11,1,0,0,16.0,0
8023712979,17,4,0,0,15.0,0
1111747100,6,2,0,0,13.0,1
3598180305,8,3,0,0,11.0,0
8171660349,18,3,0,1,12.0,0
3644704128,9,5,1,0,18.0,0
1254907139,4,3,0,0,10.0,1
9810593187,0,4,0,0,12.0,1
3205629870,18,0,0,1,10.0,0
8608459871,17,3,0,0,16.0,1
2730458449,6,5,1,0,11.0,1
2807397566,10,6,1,0,11.0,1
7217535512,22,5,1,0,15.0,0
3321951407,12,2,0,1,20.0,0
7189146676,18,0,0,1,15.0,1
5601251774,8,3,0,0,15.0,2
8884350133,20,6,1,1,12.0,1
8168306307,21,6,1,1,15.0,1
7689275881,5,5,1,0,10.0,0
6593510732,13,6,1,1,14.0,2
3066405445,8,2,0,0,17.0,1
5319633841,14,6,1,0,10.0,1
1113665104,22,1,0,0,15.0,0
8436983782,1,1,0,0,16.0,0
1958942711,8,6,1,0,10.0,0
6485627928,5,4,0,0,15.0,0
8147959428,13,1,0,1,10.0,1
3697060283,1,6,1,0,12.0,1
2039437258,5,1,0,0,16.0,1
7655293952,7,4,0,0,13.0,1
39791095,10,5,1,0,19.0,1
8071046067,16,5,1,0,11.0,0
2656326203,18,3,0,1,17.0,1
2366866840,3,5,1,0,13.0,0
8227348656,17,4,0,0,13.0,0
3917024194,20,0,0,1,14.0,1
3101265,3,3,0,0,16.0,1
9907835880,15,1,0,0,19.0,0
3396210655,2,1,0,0,16.0,0
3000018472,5,6,1,0,17.0,1
7166339556,7,5,1,0,18.0,0
2194351161,11,1,0,0,12.0,0
3224986973,7,4,0,0,15.0,1
6882280967,15,4,0,0,14.0,1
8556188247,18,3,0,1,13.0,0
5236345617,1,3,0,0,10.0,0
5153146875,8,1,0,0,19.0,1
2011151353,3,2,0,0,10.0,0
9880145668,16,2,0,0,19.0,2
2724264210,16,3,0,0,13.0,2
871734663,1,0,0,0,20.0,2
3883638432,3,2,0,0,10.0,2
1282422181,14,0,0,0,12.0,1
4500802008,5,0,0,0,17.0,1
8209715885,15,3,0,0,17.0,1
9391482926,3,1,0,0,15.0,1
7217765772,14,4,0,0,19.0,1
7848556658,11,5,1,0,14.0,0
9000851345,16,6,1,0,13.0,1
3019634875,19,1,0,1,16.0,0
7013612817,8,5,1,0,18.0,2
59461109,13,5,1,1,11.0,0
740245864,10,3,0,0,14.0,0
8432648823,7,4,0,0,11.0,1
5863164527,17,0,0,0,18.0,1
8615999186,20,6,1,1,11.0,1
1743268828,18,3,0,1,18.0,1
5475369740,5,6,1,0,14.0,1
6520584496,5,1,0,0,20.0,2
3854394048,20,6,1,1,13.0,0
4105779656,17,1,0,0,13.0,1
5960266785,5,1,0,0,19.0,0
7380998329,21,5,1,1,14.0,0
460625201,2,4,0,0,18.0,0
5442705208,3,1,0,0,17.0,0
643302284,22,3,0,0,17.0,2
6141016209,18,5,1,1,18.0,0
4058658914,9,4,0,0,20.0,0
4731454539,6,4,0,0,12.0,0
148408710,1,0,0,0,16.0,1
3263142674,8,1,0,0,10.0,1
9591201821,20,6,1,1,20.0,2
2227944524,8,2,0,0,14.0,1
2307375554,15,2,0,0,17.0,2
8521887524,14,5,1,0,13.0,2
3298709387,6,5,1,0,19.0,1
8608686211,5,3,0,0,12.0,2
5125482761,7,6,1,0,10.0,1
7388146343,11,6,1,0,14.0,2
7064723322,11,6,1,0,19.0,2
1766291529,18,4,0,1,20.0,2
8183491568,13,4,0,1,14.0,2
6419111681,10,2,0,0,13.0,0
9193945481,19,3,0,1,19.0,1
3937750618,10,5,1,0,19.0,0
2056682923,19,0,0,1,18.0,2
7229998672,20,6,1,1,18.0,2
7028582657,13,4,0,1,15.0,1
1732091066,10,6,1,0,13.0,0
9389363975,5,0,0,0,12.0,2
9477050930,0,4,0,0,15.0,1
6808771388,17,0,0,0,18.0,1
7616458551,9,4,0,0,10.0,2
2784959025,2,4,0,0,16.0,1
2716611235,6,0,0,0,20.0,1
3797871396,2,1,0,0,19.0,1
5895445193,20,0,0,1,18.0,1
5281640953,19,6,1,1,14.0,1
9006387145,9,6,1,0,11.0,1
2015702046,6,2,0,0,19.0,2
9260334793,6,2,0,0,11.0,1
5912752928,18,2,0,1,10.0,0
7691723645,13,6,1,1,13.0,1
9166904790,19,4,0,1,14.0,0
1668797251,0,3,0,0,14.0,1
3350348511,5,3,0,0,11.0,0
2475154947,11,6,1,0,12.0,1
1348544692,17,0,0,0,13.0,1
6770208707,22,2,0,0,13.0,0
9500356395,1,1,0,0,17.0,1
6280233997,20,2,0,1,14.0,0
935645101,2,2,0,0,18.0,2
3492077995,23,4,0,0,10.0,0
6971044672,16,3,0,0,12.0,2
9417710958,15,2,0,0,10.0,0
114851727,3,4,0,0,10.0,0
7521503340,6,3,0,0,20.0,0
7709878408,17,2,0,0,12.0,1
7941755463,9,0,0,0,16.0,1
4540271027,3,1,0,0,15.0,1
8022168472,22,1,0,0,19.0,1
3808358945,3,5,1,0,11.0,1
5112444865,21,3,0,1,20.0,0
9965551056,1,5,1,0,20.0,1
7695708103,15,3,0,0,12.0,1
7022728237,4,5,1,0,15.0,0
2062715135,15,1,0,0,13.0,0
3287815959,19,4,0,1,11.0,2
9015471552,19,5,1,1,14.0,0
1595123446,0,1,0,0,13.0,1
4888577440,0,6,1,0,20.0,0
9039053330,10,2,0,0,11.0,0
3091360904,4,6,1,0,16.0,0
6821938492,16,2,0,0,17.0,1
4553785640,16,1,0,0,12.0,1
4005611015,23,4,0,0,11.0,2
8480910658,20,0,0,1,15.0,1
1922667245,16,6,1,0,10.0,1
379758677,22,1,0,0,12.0,2
4903380842,5,0,0,0,20.0,1
9244122658,16,1,0,0,10.0,2
5054410467,12,5,1,1,11.0,0
9877212995,1,5,1,0,16.0,0
8375236356,18,4,0,1,17.0,1
2652063230,2,2,0,0,20.0,1
7258243894,23,6,1,0,11.0,0
5980648426,3,4,0,0,17.0,2
365104159,4,0,0,0,12.0,2
7038005775,2,6,1,0,10.0,0
1456792223,21,1,0,1,11.0,0
6673964264,5,4,0,0,14.0,1
5780280518,22,4,0,0,14.0,1
6220137166,22,5,1,0,11.0,2
2615887425,19,5,1,1,10.0,1
5610987488,12,0,0,1,11.0,0
6038240765,0,5,1,0,11.0,0
5004974422,18,0,0,1,19.0,0
2349863203,21,2,0,1,15.0,1
9487956261,7,1,0,0,16.0,1
7169945062,2,2,0,0,12.0,1
5393866026,0,0,0,0,11.0,0
7266772806,23,4,0,0,14.0,1
2411227007,14,6,1,0,14.0,1
960728650,7,6,1,0,11.0,1
2326500581,5,6,1,0,20.0,1
9489310879,5,1,0,0,14.0,0
2341242955,18,4,0,1,19.0,2
1023485121,17,6,1,0,20.0,1
9742218709,13,2,0,1,10.0,0
9039933820,15,5,1,0,11.0,0
1391881327,21,0,0,1,17.0,1
3360648053,8,0,0,0,19.0,1
9758418980,11,2,0,0,16.0,0
9859459525,2,3,0,0,19.0,0
6924226309,3,4,0,0,17.0,2
7672052920,0,3,0,0,13.0,0
4597359399,3,4,0,0,11.0,0
665402174,2,1,0,0,17.0,0
3986082657,12,5,1,1,19.0,0
4275746826,10,1,0,0,12.0,0
525864604,21,6,1,1,18.0,1
4473658819,0,1,0,0,14.0,0
8824559505,13,2,0,1,20.0,0
1824646473,6,6,1,0,15.0,0
776389097,7,5,1,0,17.0,2
4908634706,22,6,1,0,17.0,1
3516204561,5,5,1,0,17.0,0
9510792757,5,5,1,0,10.0,0
3504903228,0,4,0,0,10.0,1
3438202422,15,6,1,0,17.0,2
3007616042,7,6,1,0,16.0,2
4656199468,19,6,1,1,17.0,2
6994560237,11,2,0,0,13.0,0
8442552565,16,6,1,0,15.0,2
414299117,6,4,0,0,19.0,0
8146956033,0,5,1,0,12.0,0
7919748594,0,4,0,0,17.0,1
7834171020,12,3,0,1,20.0,1
3735968672,22,4,0,0,16.0,0
3864051985,2,5,1,0,19.0,2
8299074079,10,5,1,0,11.0,1
891333736,20,6,1,1,15.0,2
2874220576,7,2,0,0,13.0,0
6375536946,12,2,0,1,16.0,1
1966054573,11,1,0,0,15.0,2
1565942558,14,6,1,0,14.0,0
4624281313,11,1,0,0,15.0,1
6884010758,22,5,1,0,19.0,1
4351744653,14,0,0,0,16.0,2
8698000932,20,1,0,1,13.0,2
3844380421,12,3,0,1,19.0,0
7105842598,14,3,0,0,17.0,0
8993722297,15,1,0,0,20.0,1
2929439019,17,5,1,0,16.0,0
1661854320,9,5,1,0,20.0,1
3082165628,21,1,0,1,16.0,0
1745045814,8,3,0,0,19.0,0
813387880,11,5,1,0,12.0,0
8189879400,4,3,0,0,11.0,0
8465045467,5,2,0,0,16.0,0
9232350528,8,1,0,0,12.0,0
1728666371,12,6,1,1,18.0,2
6131815766,23,4,0,0,15.0,0
6438773635,3,4,0,0,14.0,0
6912676966,13,5,1,1,16.0,0
2840314717,23,1,0,0,19.0,0
9508359721,15,5,1,0,11.0,1
2244679313,6,0,0,0,12.0,1
9407544177,7,6,1,0,10.0,1
2528398796,23,3,0,0,20.0,2
9464988762,17,0,0,0,13.0,0
6373867899,8,2,0,0,11.0,1
4028185110,15,1,0,0,18.0,1
9717018638,2,5,1,0,14.0,1
4898477588,20,3,0,1,13.0,0
4723165081,8,4,0,0,16.0,0
2845954128,16,3,0,0,13.0,0
23158044,19,4,0,1,13.0,0
1486548042,11,3,0,0,18.0,1
708351411,5,0,0,0,12.0,1
5512110908,2,2,0,0,14.0,2
2295441899,7,6,1,0,16.0,1
4867173151,22,1,0,0,14.0,1
4635037652,20,1,0,1,15.0,0
2209259378,12,5,1,1,11.0,0
4079286483,13,4,0,1,13.0,1
9506078962,22,4,0,0,12.0,2
6894691072,11,4,0,0,18.0,1
4481256065,13,3,0,1,10.0,2
5050919809,7,0,0,0,20.0,1
1328085383,11,3,0,0,13.0,0
5382246981,21,2,0,1,17.0,1
5647827263,7,1,0,0,15.0,0
9244268951,9,0,0,0,12.0,1
6217777735,11,0,0,0,16.0,0
3682639473,23,1,0,0,15.0,0
3859331666,7,6,1,0,12.0,0
7971689217,13,2,0,1,20.0,2
6822492679,6,4,0,0,16.0,2
7211194993,3,0,0,0,11.0,0
461485679,0,1,0,0,12.0,1
3209732414,10,3,0,0,16.0,0
6537694730,0,3,0,0,16.0,1
7653097776,6,6,1,0,20.0,1
4928556641,14,1,0,0,18.0,1
5905518100,6,0,0,0,13.0,1
8337948336,5,1,0,0,16.0,1
8814435884,13,6,1,1,12.0,1
6645415772,6,1,0,0,13.0,0
5274039950,20,3,0,1,14.0,0
7404052550,7,2,0,0,18.0,0
8179058864,17,3,0,0,14.0,0
5195997912,15,5,1,0,18.0,0
3320194259,18,3,0,1,15.0,0
8185684967,22,4,0,0,18.0,1
2324568019,5,3,0,0,13.0,1
3522645150,7,1,0,0,19.0,1
4510488834,20,6,1,1,14.0,0
9433427403,20,2,0,1,15.0,2
8065436106,1,0,0,0,19.0,0
846586265,16,6,1,0,11.0,1
4337013612,12,0,0,1,13.0,1
8916023990,4,5,1,0,19.0,2
6018805430,7,0,0,0,13.0,1
2676353168,11,1,0,0,13.0,0
1069724600,11,2,0,0,13.0,1
5503476312,15,6,1,0,17.0,1
4439677910,9,0,0,0,12.0,0
8045361592,11,4,0,0,15.0,1
1873731593,7,4,0,0,17.0,1
1126011099,21,2,0,1,16.0,0
4100626744,1,0,0,0,16.0,1
8616880376,4,0,0,0,14.0,2
1427911940,7,5,1,0,14.0,1
4416398885,6,1,0,0,19.0,0
2584579895,20,4,0,1,11.0,0
7770651576,0,0,0,0,10.0,2
3705985582,23,5,1,0,15.0,1
5160295213,20,3,0,1,15.0,0
4374285559,2,0,0,0,13.0,1
9096638812,1,1,0,0,15.0,0
2888179397,18,5,1,1,18.0,1
3387165389,9,6,1,0,10.0,0
1925647539,15,0,0,0,18.0,1
6160848562,19,6,1,1,14.0,1
2343495895,14,6,1,0,10.0,0
8812220964,16,1,0,0,18.0,1
8640364495,22,5,1,0,12.0,1
4610687284,10,1,0,0,16.0,1
189431942,12,1,0,1,20.0,0
1746826454,1,4,0,0,14.0,0
948345459,4,5,1,0,12.0,1
9959881029,3,0,0,0,11.0,1
621213006,4,0,0,0,11.0,1
1772464528,21,3,0,1,19.0,1
7732863862,3,2,0,0,17.0,1
3064828239,7,6,1,0,12.0,1
6363526452,23,1,0,0,15.0,1
6988011282,17,2,0,0,18.0,0
8523250818,18,6,1,1,11.0,0
5595210484,1,2,0,0,16.0,1
1461081366,23,3,0,0,10.0,1
4922364507,8,5,1,0,11.0,1
6597871211,0,4,0,0,19.0,1
2719816862,20,4,0,1,20.0,2
9830788650,7,4,0,0,17.0,1
140980199,14,1,0,0,18.0,1
7595842583,7,5,1,0,16.0,1
2390228992,16,0,0,0,19.0,0
8178738469,5,0,0,0,16.0,1
9964671001,17,3,0,0,13.0,0
1258689954,2,6,1,0,14.0,1
4647158015,13,5,1,1,12.0,2
2382974038,16,3,0,0,14.0,1
3663827875,20,3,0,1,19.0,2
6501113916,16,6,1,0,18.0,1
3300719369,3,5,1,0,20.0,1
3239722852,9,6,1,0,17.0,0
6694899030,16,5,1,0,10.0,2
992895707,22,6,1,0,11.0,1
8432150432,16,5,1,0,12.0,0
6220520171,0,4,0,0,14.0,0
735608722,9,5,1,0,19.0,2
7303161073,0,4,0,0,12.0,1
9783380107,8,6,1,0,11.0,0
3835886077,17,6,1,0,18.0,0
8140652447,11,0,0,0,11.0,0
6412390967,20,5,1,1,20.0,1
6688575911,18,1,0,1,17.0,1
3890111511,23,0,0,0,15.0,2
5145256852,19,1,0,1,11.0,2
7375057413,22,2,0,0,10.0,1
3047491006,21,5,1,1,13.0,1
7715738110,22,2,0,0,13.0,1
6191554160,23,3,0,0,13.0,0
896919031,3,1,0,0,11.0,0
1535818185,16,4,0,0,12.0,0
4428830794,23,1,0,0,20.0,1
3610035622,3,3,0,0,12.0,0
8674445072,5,6,1,0,20.0,1
9623704312,22,5,1,0,16.0,1
7786002894,12,3,0,1,10.0,1
3264409553,18,3,0,1,13.0,2
7736534043,8,6,1,0,13.0,0
5936596117,12,4,0,1,19.0,0
1980087245,19,4,0,1,19.0,1
8861557989,6,6,1,0,15.0,0
6702391437,17,6,1,0,18.0,2
6385452188,21,1,0,1,14.0,1
8813216380,11,2,0,0,20.0,1
5563712992,16,3,0,0,20.0,1
966468552,1,5,1,0,11.0,0
4368529506,1,6,1,0,12.0,1
3777009463,8,6,1,0,13.0,0
3560912801,23,6,1,0,18.0,0
1741224538,0,2,0,0,16.0,0
4579251445,15,0,0,0,13.0,0
3438127101,16,0,0,0,10.0,1
9741958794,7,1,0,0,10.0,1
882082341,12,3,0,1,14.0,2
3629321763,18,1,0,1,18.0,1
888938572,20,6,1,1,16.0,1
5263181887,22,5,1,0,13.0,1
7071557807,11,0,0,0,19.0,1
6888804296,22,3,0,0,16.0,1
814182718,22,4,0,0,13.0,0
3513524740,12,2,0,1,20.0,2
1234169434,20,1,0,1,11.0,1
2577990012,3,4,0,0,10.0,0
8446065263,1,2,0,0,17.0,1
4220970302,9,4,0,0,19.0,0
5712516128,21,4,0,1,13.0,1
807167715,21,2,0,1,15.0,0
213972345,23,4,0,0,15.0,1
1013762407,6,5,1,0,17.0,2
5234194751,4,0,0,0,18.0,1
1389077693,17,1,0,0,19.0,2
1895143216,20,5,1,1,10.0,1
3667250123,6,0,0,0,12.0,2
6430529802,14,6,1,0,16.0,0
4856277700,22,3,0,0,19.0,2
1492403962,1,6,1,0,20.0,1
4348167632,5,2,0,0,13.0,0
3682471195,4,2,0,0,13.0,2
6888837939,14,2,0,0,14.0,0
2278004109,3,6,1,0,10.0,1
7471013149,12,6,1,1,19.0,1
755745232,1,2,0,0,16.0,2
2963187161,12,1,0,1,19.0,2
3980591844,3,1,0,0,17.0,1
9960808976,3,0,0,0,19.0,0
8740552000,11,1,0,0,18.0,2
9230099449,3,0,0,0,16.0,0
4277432248,21,2,0,1,14.0,0
3624765984,8,0,0,0,14.0,0
8533110341,8,2,0,0,17.0,1
5036664068,7,0,0,0,17.0,0
9989636336,7,4,0,0,19.0,2
2843642858,6,3,0,0,12.0,1
7510849424,4,4,0,0,18.0,0
8744806310,23,0,0,0,14.0,0
7605774154,23,4,0,0,14.0,0
6904233594,21,4,0,1,14.0,0
6371336060,20,6,1,1,11.0,0
8137624530,23,1,0,0,16.0,2
9131474241,17,4,0,0,12.0,0
7413772322,15,0,0,0,15.0,1
9400852015,6,0,0,0,18.0,2
4867437863,3,3,0,0,10.0,2
4219458877,2,2,0,0,14.0,2
35135941,18,0,0,1,18.0,0
4754258275,13,5,1,1,10.0,0
9195687538,11,5,1,0,20.0,2
344554037,8,4,0,0,15.0,2
7503255456,21,3,0,1,15.0,2
5903638531,16,1,0,0,14.0,0
1670694517,17,4,0,0,16.0,0
2369121788,21,1,0,1,19.0,1
6012082951,6,2,0,0,15.0,1
3675914158,6,4,0,0,11.0,2
1396605672,1,6,1,0,11.0,0
4260996213,12,2,0,1,10.0,2
4749534376,0,6,1,0,13.0,0
6095091385,7,3,0,0,16.0,2
1131338162,11,5,1,0,14.0,0
6100236720,13,3,0,1,11.0,1
3363683548,10,4,0,0,16.0,0
8721540965,13,4,0,1,12.0,0
1712456261,10,6,1,0,13.0,0
760930025,18,0,0,1,20.0,0
5652465358,18,0,0,1,10.0,2
3580915899,18,0,0,1,14.0,0
1174382816,20,2,0,1,14.0,1
3200474667,19,1,0,1,12.0,0
7474651061,22,4,0,0,19.0,0
1892282465,1,2,0,0,10.0,0
3859828998,3,4,0,0,15.0,0
2554590672,12,6,1,1,12.0,1
9667675052,13,4,0,1,18.0,1
8382437838,16,3,0,0,13.0,0
6247090607,15,5,1,0,17.0,1
5004073261,17,6,1,0,15.0,2
6595898122,20,5,1,1,11.0,0
9844371682,20,5,1,1,10.0,0
7198169379,21,3,0,1,12.0,1
2815855636,10,4,0,0,15.0,1
6033660622,15,2,0,0,13.0,1
7944056454,23,0,0,0,15.0,1
4354264440,11,2,0,0,14.0,2
5623096090,12,4,0,1,12.0,0
701856661,1,0,0,0,12.0,0
1911276445,14,6,1,0,10.0,2
9323909987,3,3,0,0,20.0,0
1988898073,11,2,0,0,10.0,1
6457671753,23,6,1,0,19.0,0
3556497272,10,4,0,0,11.0,1
2182762247,20,2,0,1,10.0,0
6026842782,19,1,0,1,20.0,0
1227108607,12,2,0,1,16.0,1
9362226645,5,6,1,0,17.0,1
6313785973,3,1,0,0,19.0,1
1297253359,9,2,0,0,10.0,1
6138091203,5,5,1,0,16.0,0
4770739350,19,4,0,1,12.0,2
6253838449,0,1,0,0,10.0,1
1015708455,17,0,0,0,14.0,1
2201201842,13,0,0,1,16.0,0
200000051,20,2,0,1,13.0,0
409570377,14,2,0,0,18.0,2
5944464513,16,5,1,0,17.0,0
7064377287,7,0,0,0,10.0,0
7763036477,20,2,0,1,20.0,0
7494002152,6,2,0,0,18.0,0
692127479,23,1,0,0,13.0,0
7544245121,17,3,0,0,14.0,1
4429641190,5,6,1,0,20.0,1
8093366865,11,2,0,0,17.0,2
6269075067,23,2,0,0,12.0,0
4056304110,12,5,1,1,16.0,2
4447978623,6,2,0,0,18.0,0
5875285677,10,5,1,0,10.0,1
4177774653,10,0,0,0,12.0,1
502632296,19,2,0,1,19.0,1
5037688536,5,5,1,0,19.0,2
6844277478,16,2,0,0,20.0,1
3368317718,23,4,0,0,18.0,0
913881994,21,6,1,1,17.0,1
6445700839,15,2,0,0,10.0,1
101613683,20,3,0,1,18.0,0
7094586913,20,6,1,1,10.0,1
2478557609,14,5,1,0,16.0,2
9516720368,20,3,0,1,13.0,1
3808010352,2,5,1,0,17.0,0
7921886899,2,5,1,0,19.0,0
6818712547,6,2,0,0,12.0,0
4538204462,18,0,0,1,13.0,1
2008331630,0,3,0,0,16.0,0
3901338038,3,4,0,0,16.0,1
1483786406,7,5,1,0,15.0,2
5022936426,3,0,0,0,13.0,0
5470875365,8,6,1,0,15.0,1
